"","ResultMeasure2","STRAHLER2","DrainageAreaMeasure_MeasureValue","HUCEightDigitCode","date","ResultSampleFractionText","PFOR2","PWETL2","PURB2","PAGT2","LatitudeMeasure","LongitudeMeasure","MonitoringLocationIdentifier"
"4796",0.275,2,6775,14020005,"2016-07-21T00:00:00Z","Total",98.94,0,0,0,38.7479111,-108.1199972,"USGS-384452108071101"
"4797",0.027,2,6775,14020005,"2014-12-11T00:00:00Z","Total",98.94,0,0,0,38.7479111,-108.1199972,"USGS-384452108071101"
"4798",0.04,2,6775,14020005,"2015-02-19T00:00:00Z","Total",98.94,0,0,0,38.7479111,-108.1199972,"USGS-384452108071101"
"4799",0.142,3,7.76,14050001,"2012-03-29T00:00:00Z","Total",87.485,0,0,1.39,40.2760928,-106.8400466,"USGS-401634106502200"
"4800",0.178,3,7.76,14050001,"2012-09-26T00:00:00Z","Total",87.485,0,0,1.39,40.2760928,-106.8400466,"USGS-401634106502200"
"4801",0.137,3,7.76,14050001,"2012-06-28T00:00:00Z","Total",87.485,0,0,1.39,40.2760928,-106.8400466,"USGS-401634106502200"
"4802",0.071,3,7.76,14050001,"2013-12-12T00:00:00Z","Total",87.485,0,0,1.39,40.2760928,-106.8400466,"USGS-401634106502200"
"4803",0.09,3,7.76,14050001,"2012-10-24T00:00:00Z","Total",87.485,0,0,1.39,40.2760928,-106.8400466,"USGS-401634106502200"
"4804",0.197,3,7.76,14050001,"2013-08-21T00:00:00Z","Total",87.485,0,0,1.39,40.2760928,-106.8400466,"USGS-401634106502200"
"4805",0.098,3,7.76,14050001,"2013-05-22T00:00:00Z","Total",87.485,0,0,1.39,40.2760928,-106.8400466,"USGS-401634106502200"
"4806",0.03,3,652,14050006,"2007-04-17T00:00:00Z","Dissolved",47.84,0.11,0,0,40.0780264,-108.2364753,"USGS-09306222"
"4807",0.03,3,652,14050006,"2007-08-21T00:00:00Z","Dissolved",47.84,0.11,0,0,40.0780264,-108.2364753,"USGS-09306222"
"4808",0.03,3,652,14050006,"2007-10-11T00:00:00Z","Dissolved",47.84,0.11,0,0,40.0780264,-108.2364753,"USGS-09306222"
"4809",0.04,3,652,14050006,"2011-10-20T00:00:00Z","Dissolved",47.84,0.11,0,0,40.0780264,-108.2364753,"USGS-09306222"
"4810",0.11,3,652,14050006,"2011-03-02T00:00:00Z","Dissolved",47.84,0.11,0,0,40.0780264,-108.2364753,"USGS-09306222"
"4811",0.07,3,652,14050006,"2010-12-02T00:00:00Z","Dissolved",47.84,0.11,0,0,40.0780264,-108.2364753,"USGS-09306222"
"4812",0.04,3,652,14050006,"2011-08-24T00:00:00Z","Dissolved",47.84,0.11,0,0,40.0780264,-108.2364753,"USGS-09306222"
"4813",0.03,3,652,14050006,"2010-04-12T00:00:00Z","Dissolved",47.84,0.11,0,0,40.0780264,-108.2364753,"USGS-09306222"
"4814",0,3,652,14050006,"2008-03-26T00:00:00Z","Dissolved",47.84,0.11,0,0,40.0780264,-108.2364753,"USGS-09306222"
"4815",0.05,3,652,14050006,"2010-09-27T00:00:00Z","Dissolved",47.84,0.11,0,0,40.0780264,-108.2364753,"USGS-09306222"
"4816",0.04,3,652,14050006,"2009-05-05T00:00:00Z","Dissolved",47.84,0.11,0,0,40.0780264,-108.2364753,"USGS-09306222"
"4817",0,3,652,14050006,"2009-07-07T00:00:00Z","Dissolved",47.84,0.11,0,0,40.0780264,-108.2364753,"USGS-09306222"
"4818",0.02,3,652,14050006,"2012-11-19T00:00:00Z","Dissolved",47.84,0.11,0,0,40.0780264,-108.2364753,"USGS-09306222"
"4819",0.03,3,652,14050006,"2012-04-04T00:00:00Z","Dissolved",47.84,0.11,0,0,40.0780264,-108.2364753,"USGS-09306222"
"4820",0.06,3,652,14050006,"2004-12-15T00:00:00Z","Dissolved",47.84,0.11,0,0,40.0780264,-108.2364753,"USGS-09306222"
"4821",0.025,2,6775,14020005,"2015-12-10T00:00:00Z","Total",98.94,0,0,0,38.7479111,-108.1199972,"USGS-384452108071101"
"4822",0.182,2,6775,14020005,"2015-05-22T00:00:00Z","Total",98.94,0,0,0,38.7479111,-108.1199972,"USGS-384452108071101"
"4823",0.065,2,6775,14020005,"2015-09-25T00:00:00Z","Total",98.94,0,0,0,38.7479111,-108.1199972,"USGS-384452108071101"
"4824",0.063,3,6040,14010005,"2015-03-24T00:00:00Z","Total",84.42,0,0,0.13,39.5616667,-107.4066667,"USGS-09085150"
"4825",0.059,3,6040,14010005,"2017-02-14T00:00:00Z","Total",84.42,0,0,0.13,39.5616667,-107.4066667,"USGS-09085150"
"4826",0.032,3,6040,14010005,"2014-02-12T00:00:00Z","Total",84.42,0,0,0.13,39.5616667,-107.4066667,"USGS-09085150"
"4827",0.017,3,6040,14010005,"2015-10-27T00:00:00Z","Total",84.42,0,0,0.13,39.5616667,-107.4066667,"USGS-09085150"
"4828",0.016,3,6040,14010005,"2015-08-12T00:00:00Z","Total",84.42,0,0,0.13,39.5616667,-107.4066667,"USGS-09085150"
"4829",0.323,3,6040,14010005,"2014-04-24T00:00:00Z","Total",84.42,0,0,0.13,39.5616667,-107.4066667,"USGS-09085150"
"4830",0.095,3,6040,14010005,"2014-06-09T00:00:00Z","Total",84.42,0,0,0.13,39.5616667,-107.4066667,"USGS-09085150"
"4831",0.025,3,6040,14010005,"2014-07-07T00:00:00Z","Total",84.42,0,0,0.13,39.5616667,-107.4066667,"USGS-09085150"
"4832",0.021,3,6040,14010005,"2015-12-17T00:00:00Z","Total",84.42,0,0,0.13,39.5616667,-107.4066667,"USGS-09085150"
"4833",0.015,3,6040,14010005,"2014-12-08T00:00:00Z","Total",84.42,0,0,0.13,39.5616667,-107.4066667,"USGS-09085150"
"4834",0.026,3,6040,14010005,"2014-08-26T00:00:00Z","Total",84.42,0,0,0.13,39.5616667,-107.4066667,"USGS-09085150"
"4835",0.018,3,6040,14010005,"2016-07-27T00:00:00Z","Total",84.42,0,0,0.13,39.5616667,-107.4066667,"USGS-09085150"
"4836",0.116,3,6040,14010005,"2015-05-28T00:00:00Z","Total",84.42,0,0,0.13,39.5616667,-107.4066667,"USGS-09085150"
"4837",0.064,3,6040,14010005,"2016-04-20T00:00:00Z","Total",84.42,0,0,0.13,39.5616667,-107.4066667,"USGS-09085150"
"4838",0.015,3,6040,14010005,"2016-11-29T00:00:00Z","Total",84.42,0,0,0.13,39.5616667,-107.4066667,"USGS-09085150"
"4839",0.041,3,6040,14010005,"2016-06-28T00:00:00Z","Total",84.42,0,0,0.13,39.5616667,-107.4066667,"USGS-09085150"
"4840",0.027,3,6040,14010005,"2016-01-06T00:00:00Z","Total",84.42,0,0,0.13,39.5616667,-107.4066667,"USGS-09085150"
"4841",0.02,3,6040,14010005,"2016-09-27T00:00:00Z","Total",84.42,0,0,0.13,39.5616667,-107.4066667,"USGS-09085150"
"4842",0,2,48.1,14020001,"2002-04-23T00:00:00Z","Dissolved",72.01,0,0,0,38.8808256,-106.908931,"USGS-385408106543600"
"4843",0.015,2,48.1,14020001,"2002-04-23T00:00:00Z","Total",72.01,0,0,0,38.8808256,-106.908931,"USGS-385408106543600"
"4844",0.079,3,6040,14010005,"2017-03-21T00:00:00Z","Total",84.42,0,0,0.13,39.5616667,-107.4066667,"USGS-09085150"
"4845",0.039,3,6040,14010005,"2015-04-27T00:00:00Z","Total",84.42,0,0,0.13,39.5616667,-107.4066667,"USGS-09085150"
"4846",0,2,48.1,14020001,"2000-07-19T00:00:00Z","Dissolved",72.01,0,0,0,38.8808256,-106.908931,"USGS-385408106543600"
"4847",0.006,2,48.1,14020001,"2000-07-19T00:00:00Z","Total",72.01,0,0,0,38.8808256,-106.908931,"USGS-385408106543600"
"4848",0,2,48.1,14020001,"2000-01-20T00:00:00Z","Dissolved",72.01,0,0,0,38.8808256,-106.908931,"USGS-385408106543600"
"4849",0,2,48.1,14020001,"2000-01-20T00:00:00Z","Total",72.01,0,0,0,38.8808256,-106.908931,"USGS-385408106543600"
"4850",0,2,48.1,14020001,"2001-03-13T00:00:00Z","Dissolved",72.01,0,0,0,38.8808256,-106.908931,"USGS-385408106543600"
"4851",0.004,2,48.1,14020001,"2001-03-13T00:00:00Z","Total",72.01,0,0,0,38.8808256,-106.908931,"USGS-385408106543600"
"4852",0,2,48.1,14020001,"2001-08-28T00:00:00Z","Dissolved",72.01,0,0,0,38.8808256,-106.908931,"USGS-385408106543600"
"4853",0.003,2,48.1,14020001,"2001-08-28T00:00:00Z","Total",72.01,0,0,0,38.8808256,-106.908931,"USGS-385408106543600"
"4854",0.03,3.333333333,1653,15040004,"2001-06-14T00:00:00Z","Dissolved",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4855",0.1,3.333333333,1653,15040004,"2005-04-11T00:00:00Z","Total",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4856",0.04,3.333333333,1653,15040004,"2001-08-22T00:00:00Z","Dissolved",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4857",0.13,3.333333333,1653,15040004,"2001-08-22T00:00:00Z","Total",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4858",0.048,3.333333333,1653,15040004,"2006-05-24T00:00:00Z","Dissolved",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4859",0.066,3.333333333,1653,15040004,"2006-05-24T00:00:00Z","Total",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4860",0.03,3.333333333,1653,15040004,"2002-06-25T00:00:00Z","Dissolved",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4861",0.05,3.333333333,1653,15040004,"2002-06-25T00:00:00Z","Total",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4862",0.02,3.333333333,1653,15040004,"2000-08-23T00:00:00Z","Dissolved",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4863",0.07,3.333333333,1653,15040004,"2000-08-23T00:00:00Z","Total",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4864",0.04,3.333333333,1653,15040004,"2000-12-13T00:00:00Z","Dissolved",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4865",0.04,3.333333333,1653,15040004,"2000-12-13T00:00:00Z","Total",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4866",0.05,3.333333333,1653,15040004,"2000-01-06T00:00:00Z","Dissolved",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4867",0.06,3.333333333,1653,15040004,"2000-01-06T00:00:00Z","Total",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4868",0.04,3.333333333,1653,15040004,"2000-05-24T00:00:00Z","Dissolved",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4869",0.05,3.333333333,1653,15040004,"2000-05-24T00:00:00Z","Total",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4870",0.06,3.333333333,1653,15040004,"2001-11-29T00:00:00Z","Dissolved",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4871",0.1,3.333333333,1653,15040004,"2001-11-29T00:00:00Z","Total",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4872",0.08,3.333333333,1653,15040004,"2001-03-07T00:00:00Z","Dissolved",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4873",0.14,3.333333333,1653,15040004,"2001-03-07T00:00:00Z","Total",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4874",0.061,3.333333333,1653,15040004,"2011-05-10T00:00:00Z","Total",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4875",0.049,3.333333333,1653,15040004,"2011-05-10T00:00:00Z","Dissolved",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4876",0.05,3.333333333,1653,15040004,"2003-04-03T00:00:00Z","Dissolved",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4877",0.08,3.333333333,1653,15040004,"2003-04-03T00:00:00Z","Total",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4878",0.03,3.333333333,1653,15040004,"2002-08-27T00:00:00Z","Dissolved",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4879",0.06,3.333333333,1653,15040004,"2002-08-27T00:00:00Z","Total",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4880",0.05,3.333333333,1653,15040004,"2002-03-07T00:00:00Z","Dissolved",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4881",0.06,3.333333333,1653,15040004,"2002-03-07T00:00:00Z","Total",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4882",0.04,3.333333333,1653,15040004,"2004-01-13T00:00:00Z","Dissolved",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4883",0.09,3.333333333,1653,15040004,"2004-01-13T00:00:00Z","Total",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4884",0.068,3.333333333,1653,15040004,"2009-12-15T00:00:00Z","Total",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4885",0.043,3.333333333,1653,15040004,"2009-12-15T00:00:00Z","Dissolved",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4886",0.062,3.333333333,1653,15040004,"2008-12-15T00:00:00Z","Total",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4887",0.047,3.333333333,1653,15040004,"2008-12-15T00:00:00Z","Dissolved",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4888",0.064,3.333333333,1653,15040004,"2009-03-23T00:00:00Z","Total",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4889",0.046,3.333333333,1653,15040004,"2009-03-23T00:00:00Z","Dissolved",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4890",0.049,3.333333333,1653,15040004,"2007-07-12T00:00:00Z","Dissolved",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4891",0.085,3.333333333,1653,15040004,"2007-07-12T00:00:00Z","Total",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4892",0.043,3.333333333,1653,15040004,"2010-07-13T00:00:00Z","Dissolved",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4893",0.067,3.333333333,1653,15040004,"2010-07-13T00:00:00Z","Total",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4894",0.06,3.333333333,1653,15040004,"2010-12-16T00:00:00Z","Total",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4895",0.046,3.333333333,1653,15040004,"2010-12-16T00:00:00Z","Dissolved",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4896",0.059,3.333333333,1653,15040004,"2005-04-11T00:00:00Z","Dissolved",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4897",0.04,3.333333333,1653,15040004,"2001-06-14T00:00:00Z","Total",80.63666667,0,0.003333333,0.003333333,33.2471667,-108.88,"USGS-09444000"
"4898",0.03,3,1230,14040102,"2015-03-25T00:00:00Z","Total",13.38,0.72,0,0,42.567166,-109.930151,"USGS-09205000"
"4899",0.02,3,1230,14040102,"2016-04-18T00:00:00Z","Total",13.38,0.72,0,0,42.567166,-109.930151,"USGS-09205000"
"4900",0.03,3,1230,14040102,"2015-11-18T00:00:00Z","Total",13.38,0.72,0,0,42.567166,-109.930151,"USGS-09205000"
"4901",0.02,3,1230,14040102,"2015-07-16T00:00:00Z","Total",13.38,0.72,0,0,42.567166,-109.930151,"USGS-09205000"
"4902",0.03,3,1230,14040102,"2015-04-14T00:00:00Z","Total",13.38,0.72,0,0,42.567166,-109.930151,"USGS-09205000"
"4903",0.02,3,1230,14040102,"2015-08-24T00:00:00Z","Total",13.38,0.72,0,0,42.567166,-109.930151,"USGS-09205000"
"4904",0.03,3,1230,14040102,"2016-06-28T00:00:00Z","Total",13.38,0.72,0,0,42.567166,-109.930151,"USGS-09205000"
"4905",0.02,3,1230,14040102,"2016-08-18T00:00:00Z","Total",13.38,0.72,0,0,42.567166,-109.930151,"USGS-09205000"
"4906",0.02,3,1230,14040102,"2015-10-14T00:00:00Z","Total",13.38,0.72,0,0,42.567166,-109.930151,"USGS-09205000"
"4907",0.03,3,1230,14040102,"2016-05-04T00:00:00Z","Total",13.38,0.72,0,0,42.567166,-109.930151,"USGS-09205000"
"4908",0.01,3,1230,14040102,"2016-10-12T00:00:00Z","Total",13.38,0.72,0,0,42.567166,-109.930151,"USGS-09205000"
"4909",0.01,3,1230,14040102,"2016-09-01T00:00:00Z","Total",13.38,0.72,0,0,42.567166,-109.930151,"USGS-09205000"
"4910",0.02,3,1230,14040102,"2016-07-21T00:00:00Z","Total",13.38,0.72,0,0,42.567166,-109.930151,"USGS-09205000"
"4911",0.03,3,1230,14040102,"2016-03-15T00:00:00Z","Total",13.38,0.72,0,0,42.567166,-109.930151,"USGS-09205000"
"4912",0.02,3,1230,14040102,"2016-11-03T00:00:00Z","Total",13.38,0.72,0,0,42.567166,-109.930151,"USGS-09205000"
"4913",0.49,2,12.6,14020001,"2006-01-11T00:00:00Z","Total",72.01,0,0,0,38.8902699,-106.9706002,"USGS-385325106581200"
"4914",0.61,2,12.6,14020001,"2006-03-13T00:00:00Z","Total",72.01,0,0,0,38.8902699,-106.9706002,"USGS-385325106581200"
"4915",0.77,2,12.6,14020001,"2003-02-10T00:00:00Z","Total",72.01,0,0,0,38.8902699,-106.9706002,"USGS-385325106581200"
"4916",0.22,2,12.6,14020001,"2006-07-10T00:00:00Z","Total",72.01,0,0,0,38.8902699,-106.9706002,"USGS-385325106581200"
"4917",0.81,2,12.6,14020001,"2002-02-25T00:00:00Z","Dissolved",72.01,0,0,0,38.8902699,-106.9706002,"USGS-385325106581200"
"4918",0.8,2,12.6,14020001,"2002-02-25T00:00:00Z","Total",72.01,0,0,0,38.8902699,-106.9706002,"USGS-385325106581200"
"4919",1.34,2,12.6,14020001,"2001-03-13T00:00:00Z","Dissolved",72.01,0,0,0,38.8902699,-106.9706002,"USGS-385325106581200"
"4920",1.81,2,12.6,14020001,"2001-03-13T00:00:00Z","Total",72.01,0,0,0,38.8902699,-106.9706002,"USGS-385325106581200"
"4921",0.22,2,12.6,14020001,"2006-11-13T00:00:00Z","Total",72.01,0,0,0,38.8902699,-106.9706002,"USGS-385325106581200"
"4922",0.46,2,12.6,14020001,"2001-08-29T00:00:00Z","Dissolved",72.01,0,0,0,38.8902699,-106.9706002,"USGS-385325106581200"
"4923",0.46,2,12.6,14020001,"2001-08-29T00:00:00Z","Total",72.01,0,0,0,38.8902699,-106.9706002,"USGS-385325106581200"
"4924",0.07,2,12.6,14020001,"2004-03-15T00:00:00Z","Total",72.01,0,0,0,38.8902699,-106.9706002,"USGS-385325106581200"
"4925",1.35,2,12.6,14020001,"2004-01-13T00:00:00Z","Total",72.01,0,0,0,38.8902699,-106.9706002,"USGS-385325106581200"
"4926",0.45,2,12.6,14020001,"2005-07-25T00:00:00Z","Total",72.01,0,0,0,38.8902699,-106.9706002,"USGS-385325106581200"
"4927",0.26,2,12.6,14020001,"2005-10-25T00:00:00Z","Total",72.01,0,0,0,38.8902699,-106.9706002,"USGS-385325106581200"
"4928",0.3,2,12.6,14020001,"2005-02-07T00:00:00Z","Total",72.01,0,0,0,38.8902699,-106.9706002,"USGS-385325106581200"
"4929",0.28,2,12.6,14020001,"2005-04-12T00:00:00Z","Total",72.01,0,0,0,38.8902699,-106.9706002,"USGS-385325106581200"
"4930",0.47,2,12.6,14020001,"2006-09-11T00:00:00Z","Total",72.01,0,0,0,38.8902699,-106.9706002,"USGS-385325106581200"
"4931",0.008,2,5401,14020005,"2012-02-23T00:00:00Z","Total",98.94,0,0,0,38.7727612,-108.0025667,"USGS-09137500"
"4932",1.34,2,5401,14020005,"2013-07-18T00:00:00Z","Total",98.94,0,0,0,38.7727612,-108.0025667,"USGS-09137500"
"4933",0.026,2,5401,14020005,"2015-09-23T00:00:00Z","Total",98.94,0,0,0,38.7727612,-108.0025667,"USGS-09137500"
"4934",0.059,2,5401,14020005,"2014-03-06T00:00:00Z","Total",98.94,0,0,0,38.7727612,-108.0025667,"USGS-09137500"
"4935",0.084,2,5401,14020005,"2014-06-12T00:00:00Z","Total",98.94,0,0,0,38.7727612,-108.0025667,"USGS-09137500"
"4936",0.013,2,5401,14020005,"2015-02-18T00:00:00Z","Total",98.94,0,0,0,38.7727612,-108.0025667,"USGS-09137500"
"4937",0.039,2,5401,14020005,"2012-05-23T00:00:00Z","Total",98.94,0,0,0,38.7727612,-108.0025667,"USGS-09137500"
"4938",0.158,2,5401,14020005,"2015-05-19T00:00:00Z","Total",98.94,0,0,0,38.7727612,-108.0025667,"USGS-09137500"
"4939",0.013,2,5401,14020005,"2015-12-09T00:00:00Z","Total",98.94,0,0,0,38.7727612,-108.0025667,"USGS-09137500"
"4940",0.019,2,5401,14020005,"2013-02-12T00:00:00Z","Total",98.94,0,0,0,38.7727612,-108.0025667,"USGS-09137500"
"4941",0.045,2,5401,14020005,"2014-10-28T00:00:00Z","Total",98.94,0,0,0,38.7727612,-108.0025667,"USGS-09137500"
"4942",0.026,2,5401,14020005,"2012-08-22T00:00:00Z","Total",98.94,0,0,0,38.7727612,-108.0025667,"USGS-09137500"
"4943",0.103,2,5401,14020005,"2016-06-14T00:00:00Z","Total",98.94,0,0,0,38.7727612,-108.0025667,"USGS-09137500"
"4944",0.017,2,5401,14020005,"2016-11-15T00:00:00Z","Total",98.94,0,0,0,38.7727612,-108.0025667,"USGS-09137500"
"4945",0.068,2,5401,14020005,"2016-03-23T00:00:00Z","Total",98.94,0,0,0,38.7727612,-108.0025667,"USGS-09137500"
"4946",0.057,2,5401,14020005,"2016-07-20T00:00:00Z","Total",98.94,0,0,0,38.7727612,-108.0025667,"USGS-09137500"
"4947",0.018,2,5401,14020005,"2012-11-14T00:00:00Z","Total",98.94,0,0,0,38.7727612,-108.0025667,"USGS-09137500"
"4948",0.012,2,5401,14020005,"2012-10-25T00:00:00Z","Total",98.94,0,0,0,38.7727612,-108.0025667,"USGS-09137500"
"4949",0.04,2,5401,14020005,"2017-01-11T00:00:00Z","Total",98.94,0,0,0,38.7727612,-108.0025667,"USGS-09137500"
"4950",0.065,2,5401,14020005,"2014-08-12T00:00:00Z","Total",98.94,0,0,0,38.7727612,-108.0025667,"USGS-09137500"
"4951",0.016,2,9.88,14020005,"2015-12-09T00:00:00Z","Total",98.94,0,0,0,38.7466507,-108.1181269,"USGS-384448108070301"
"4952",0.022,2,9.88,14020005,"2017-01-12T00:00:00Z","Total",98.94,0,0,0,38.7466507,-108.1181269,"USGS-384448108070301"
"4953",0.025,2,9.88,14020005,"2015-02-19T00:00:00Z","Total",98.94,0,0,0,38.7466507,-108.1181269,"USGS-384448108070301"
"4954",0.207,2,9.88,14020005,"2013-08-14T00:00:00Z","Total",98.94,0,0,0,38.7466507,-108.1181269,"USGS-384448108070301"
"4955",0.352,2,9.88,14020005,"2014-08-13T00:00:00Z","Total",98.94,0,0,0,38.7466507,-108.1181269,"USGS-384448108070301"
"4956",0.893,2,9.88,14020005,"2013-07-17T00:00:00Z","Total",98.94,0,0,0,38.7466507,-108.1181269,"USGS-384448108070301"
"4957",0.019,2,9.88,14020005,"2016-03-24T00:00:00Z","Total",98.94,0,0,0,38.7466507,-108.1181269,"USGS-384448108070301"
"4958",0.793,2,9.88,14020005,"2016-06-15T00:00:00Z","Total",98.94,0,0,0,38.7466507,-108.1181269,"USGS-384448108070301"
"4959",0.068,2,9.88,14020005,"2014-10-29T00:00:00Z","Total",98.94,0,0,0,38.7466507,-108.1181269,"USGS-384448108070301"
"4960",0.017,2,9.88,14020005,"2014-03-06T00:00:00Z","Total",98.94,0,0,0,38.7466507,-108.1181269,"USGS-384448108070301"
"4961",0.234,2,9.88,14020005,"2015-09-23T00:00:00Z","Total",98.94,0,0,0,38.7466507,-108.1181269,"USGS-384448108070301"
"4962",0.02,2,9.88,14020005,"2016-11-15T00:00:00Z","Total",98.94,0,0,0,38.7466507,-108.1181269,"USGS-384448108070301"
"4963",0.848,2,9.88,14020005,"2016-07-21T00:00:00Z","Total",98.94,0,0,0,38.7466507,-108.1181269,"USGS-384448108070301"
"4964",0.31,2,9.88,14020005,"2015-05-20T00:00:00Z","Total",98.94,0,0,0,38.7466507,-108.1181269,"USGS-384448108070301"
"4965",0.603,2,9.88,14020005,"2014-06-12T00:00:00Z","Total",98.94,0,0,0,38.7466507,-108.1181269,"USGS-384448108070301"
"4966",0.018,2,73.4,14020001,"2009-06-10T00:00:00Z","Total",72.01,0,0,0,38.8516593,-106.9533773,"USGS-385106106571000"
"4967",0.079,2,73.4,14020001,"2008-05-22T00:00:00Z","Total",72.01,0,0,0,38.8516593,-106.9533773,"USGS-385106106571000"
"4968",0.079,2,73.4,14020001,"2007-08-16T00:00:00Z","Total",72.01,0,0,0,38.8516593,-106.9533773,"USGS-385106106571000"
"4969",0.042,2,73.4,14020001,"2007-12-06T00:00:00Z","Total",72.01,0,0,0,38.8516593,-106.9533773,"USGS-385106106571000"
"4970",0.02,2,73.4,14020001,"2007-10-22T00:00:00Z","Total",72.01,0,0,0,38.8516593,-106.9533773,"USGS-385106106571000"
"4971",0.04,2,73.4,14020001,"2007-03-08T00:00:00Z","Total",72.01,0,0,0,38.8516593,-106.9533773,"USGS-385106106571000"
"4972",0.034,2,73.4,14020001,"2007-04-12T00:00:00Z","Total",72.01,0,0,0,38.8516593,-106.9533773,"USGS-385106106571000"
"4973",0.067,2,73.4,14020001,"2007-06-06T00:00:00Z","Total",72.01,0,0,0,38.8516593,-106.9533773,"USGS-385106106571000"
"4974",0.021,2,73.4,14020001,"2010-01-06T00:00:00Z","Total",72.01,0,0,0,38.8516593,-106.9533773,"USGS-385106106571000"
